,고시원 이름,평수,총 방 갯수,총 욕실 갯수,주차 공간,보증금,월 임대료,관리비,매물 총액,인근 지하철,인근 대학교
4205,서울 강북구 미아동,456,50 개,개,1 대,3000,270,None,6500,None,None
4206,서울 도봉구 쌍문동,310,41 개,19 개,없음 대,7000,290,사용량따라,12000,None,None
4207,서울 강남구 00동,450,41 개,개,00 대,6000,385,None,23000,None,None
4208,서울 강남구 00동,450,40 개,3 개,00 대,4000,250,None,6500,None,None
4209,서울 강남구 00동,311,45 개,5 개,00 대,8000,620,None,16500,None,None
4210,서울 중랑구 00동,271.67,40 개,개,00 대,None,None,None,7,None,None
4211,서울 종로구 이화동,298,32 개,개,1 대,7500,320,20,권리금9천,None,None
4212,서울 서초구 00동,책임중개,. 개,개,00 대,,662,160,20,None,None
4213,서울 중구 동대문역,책임중개,30 개,개,1 대,3천,350,20,합1억5천,None,None
4214,서울 관악구 신림동,책임중개,35 개,35 개,1 대,5천,290,30,합1억7천,None,None
4215,서울 강남구 도곡역,246.98,38 개,개,1 대,3500,290,30,합9천만,None,None
4216,서울 도봉구 00동,380,45 개,22 개,00 대,7천,330,None,1억2천,None,None
4217,서울 성북구 00동,426,40 개,26 개,00 대,4500,231,20만원,10000,None,None
4218,서울 구로구 구로동,430,40 개,4 개,00 대,,250,None,17000,None,None
4219,서울 영등포구 00동,380,40 개,개,00 대,5천,420,30,4억,None,None
4220,서울 중랑구 00동,300,30 개,21 개,00 대,4천,300,None,2억,None,None
4221,서울 종로구 00동,330,개,개,00 대,8천,390,30,2억9천,None,None
4222,서울 성북구 00동,217.16,40 개,40 개,00 대,3000,150,상의,13000,None,None
4223,서울 구로구 00동,120,31 개,31 개,00 대,6천5백,550,100,2억6천,None,None
4224,서울 동대문구 00동,462,38 개,38 개,00 대,4천,360,None,1억5천,None,None
4225,서울 강남구 00동,298,36 개,개,00 대,,750,None,43000,None,None
4226,서울 종로구 00동,363,67 개,40 개,00 대,3천만,3백만,None,5천5백만,None,None
4227,서울 송파구 잠실동,287.41,45 개,개,00 대,7000,730,None,4억,None,None
4228,서울 노원구 00동,562,52 개,개,. 대,.,.,.,2억6천,7호선 노원역,None
4229,서울 중구 초동,456,40 개,2 개,00 대,4500,340,사용량따라,19000,None,None
4230,서울 송파구 00동,.,42 개,42 개,00 대,,550,None,합,None,None
4231,서울 송파구 00동,243,44 개,. 개,00 대,3천,350,None,7천,None,None
4232,서울 성동구 00동,396.6,28 개,30 개,00 대,8000,650,None,28000,None,None
4233,서울 동대문구 00동,.,개,개,00 대,3500,220,None,7500,None,None
4234,서울 종로구 00동,265,38 개,개,00 대,6000,530,None,31000,None,None
4235,서울 서초구 00동,349.8,36 개,개,00 대,3000,380,None,17000,None,None
4236,서울 구로구 00동,264,46 개,개,00 대,2000,150,None,5000,None,None
4237,서울 동작구 00동,.,40 개,개,00 대,4000,450,None,1억9500,None,None
4238,서울 종로구 종로동,.,38 개,18 개,00 대,4000,260,None,1억8천,None,None
4239,서울 송파구 석촌동,책임중개,24 개,개,1 대,9000,440,사용량따라,17000,None,None
4240,서울 동대문구 00동,330,33 개,33 개,00 대,10000,300,None,26000,None,None
4241,서울 중구 충무로,250,25 개,25 개,불가 대,3500,470,없음,1억5000,None,None
4242,서울 강남구 00동,320,35 개,20 개,00 대,7000,600,None,24000,None,None
4243,서울 종로구 자하문로,220,32 개,개,불가 대,7000,520,7만원,2억,None,None
4244,서울 영등포구 00동,367,44 개,26 개,00 대,4000,420,None,22000,None,None
4245,서울 광진구 자양로,100,개,개,불가 대,4000,400,없음,1억7천,None,None
4246,서울 서대문구 00동,452.1,31 개,31 개,00 대,5000,450,None,30000,None,None
4247,서울 강남구 남부순환로,100,30 개,개,불가 대,6000,440,없음,2억5천,None,None
4248,서울 동대문구 00동,261.54,41 개,11 개,00 대,3천,380,None,1억8500,None,None
4249,서울 동작구 노량진동,100,42 개,개,00 대,8000,450,None,2억4천만,1호선 노량진역,None
4250,서울 동작구 00동,316.36,40 개,32 개,00 대,4천,450,None,1억3천,None,None
4251,서울 중구 광희동,120,25 개,개,없음 대,3000,380,없음,18000,None,None
4252,서울 강남구 삼성동,280,37 개,37 개,1 대,4천,290,30,합1억6천,None,None
4253,서울 동작구 노량진동,295,40 개,개,1 대,7천,320,None,권리금3500,None,None
4254,서울 노원구 00동,356,26 개,25 개,00 대,7000,450,None,13000,None,None
4255,서울 강남구 00동,400,27 개,27 개,00 대,3000,260,None,1억,None,None
4256,서울 종로구 종로동,307.06,55 개,8 개,00 대,6천,590,30,합3억3천,None,None
4257,서울 송파구 송파동,330,67 개,개,1 대,5천,590,50,합2억,None,None
4258,서울 노원구 00동,440,13 개,개,00 대,12000,380,None,12000,None,None
4259,서울 종로구 00동,책임중개,개,개,3 대,6000,530,없음,3억,None,None
4260,서울 중구 무학동,150,56 개,25 개,X 대,4천,360,40만원,1억8천,None,None
4261,서울 성북구 안암동5가,500,43 개,개,X 대,5천,300,없음,1억7천,None,None
4262,서울 관악구 남현동,450,40 개,41 개,4 대,8천,600,없음,1억9천,None,None
4263,서울 동작구 00동,.,39 개,19 개,00 대,5000,480,None,,None,None
4264,서울 금천구 00동,450,35 개,21 개,00 대,3000,400,None,1억4000,None,None
4265,서울 동대문구 00동,135.27,50 개,34 개,. 대,.,.,.,2억,6호선 안암역,None
4266,서울 동대문구 00동,154.44,33 개,개,00 대,6000,370,None,8000,None,None
4267,서울 노원구 00동,256,46 개,개,00 대,6000,680,None,21000,None,None
4268,서울 관악구 봉천동,330,35 개,. 개,2 대,3000,409,사용량따라,18000,None,None
4269,서울 강동구 성내동,360,53 개,개,없음 대,8000,450,사용량따라,20000,None,None
4270,서울 송파구 석촌동,.,53 개,개,1 대,9000,440,사용량따라,17000,None,None
4271,서울 강남구 도곡역,.,35 개,38 개,1 대,3500,290,20,합9천,None,None
4272,서울 관악구 신림동,.,54 개,20 개,1 대,5천,290,30,합1.7억,None,None
4273,서울 성북구 안암동,254,35 개,20 개,1 대,3000,272,사용량따라,10000,None,None
4274,서울 강남구 삼성동,298,40 개,4 개,1 대,4천,290,30,합1.6억,None,None
4275,서울 동작구 노량진동,367,40 개,25 개,00 대,8천,390,20,합2억5천,None,None
4276,서울 서초구 방배동,300,39 개,22 개,1 대,6천,640,80,합3억3천,None,None
4277,서울 관악구 00동,330,27 개,27 개,00 대,4000,390,None,2억,None,None
4278,서울 서대문구 창천동,307.06,39 개,39 개,X 대,8천,600,73만원,1억9천5백,None,None
4279,서울 강동구 명일동,300,44 개,44 개,00 대,3000,403,None,12000,None,None
4280,서울 구로구 구로3동,400,37 개,27 개,00 대,6000,550,None,32000,None,None
4281,서울 관악구 남부순환로,440,42 개,30 개,불가 대,6500,670,없음,2억6천,None,None
4282,서울 중구 충무로,320,개,개,불가 대,3500,470,없음,1억5000,None,None
4283,서울 광진구 화양동,134.73,개,개,불가 대,2500,270,없음,6500,None,None
4284,서울 종로구 관훈동,120,43 개,43 개,불가 대,6000,368,32,2억9천,None,None
4285,서울 서초구 00동,120,44 개,26 개,00 대,5000,680,None,25000,None,None
4286,서울 서대문구 00동,480,36 개,2 개,00 대,15000,600,None,35000,None,None
4287,서울 영등포구 00동,452.1,32 개,32 개,00 대,,300,None,1억3000,None,None
4288,서울 광진구 군자동,230.28,45 개,개,1 대,6천,590,40,합3억3천,None,None
4289,서울 종로구 00동,282,30 개,개,00 대,,230,None,합,None,None
4290,서울 종로구 00동,책임중개,40 개,26 개,00 대,,300,None,합,None,None
4291,서울 동대문구 00동,책임중개,46 개,46 개,00 대,,450,None,합,None,None
4292,서울 구로구 00동,300,개,개,3 대,4000,520,없음,2억8천,None,None
4293,서울 동작구 00동,460,개,개,00 대,7천만,630,None,1억4천만,1호선 노량진역,None
4294,서울 동작구 00동,201,개,개,00 대,4천,300,20,2억,None,None
4295,서울 종로구 00동,237.6,43 개,44 개,00 대,8천,390,30,2억9천,None,None
4296,서울 성북구 00동,363,59 개,7 개,00 대,7천,520,30,2억7천,None,None
4297,서울 동작구 00동,500,31 개,31 개,00 대,6천,660,50,3억2천,None,None
4298,서울 중구 00동,397,38 개,38 개,00 대,6000,600,None,,None,None
4299,서울 동대문구 00동,311,36 개,36 개,00 대,4천,450,20,3억5천,None,None
4300,서울 금천구 00동,363,44 개,44 개,00 대,5000,480,None,,None,None
4301,서울 서초구 00동,460,58 개,개,. 대,.,.,.,2억,2호선 서초역,None
4302,서울 중랑구 면목동,450,44 개,44 개,없음 대,3000,180,사용량따라,8500,None,None
4303,서울 동대문구 00동,495,40 개,40 개,00 대,5000,650,None,2억9000,None,None
4304,서울 구로구 00동,509,30 개,. 개,00 대,4000,250,None,5000,None,None
4305,서울 관악구 00동,360,27 개,4 개,00 대,4000,320,None,2억8000,None,None
4306,서울 구로구 00동,.,51 개,51 개,00 대,6500,650,None,2억6000,None,None
4307,서울 동작구 00동,298,40 개,개,00 대,3000,250,None,4500,None,None
4308,서울 강남구 00동,400,32 개,32 개,00 대,10000,630,160,1억9천,None,None
4309,서울 관악구 00동,280,67 개,44 개,00 대,4000,320,None,1억5500,None,None
4310,서울 동작구 사당동,320,개,개,1 대,6500,600,별도,3억3천,None,None
4311,서울 광진구 군자동,420,38 개,개,1 대,9000,700,별도,3억2천,None,None
4312,서울 서초구 서초동,급매강추,40 개,29 개,1 대,6000,520,None,1억7천,None,None
4313,서울 영등포구 영등포동,480,45 개,45 개,1 대,1억,665,포함,1억7천,None,None
4314,서울 노원구 00동,360,62 개,62 개,00 대,7000,465,None,20000,None,None
4315,서울 양천구 목동,449.97,40 개,28 개,5 대,9천,360,100만원,2억2천5백,None,None
4316,서울 종로구 00동,695.54,39 개,38 개,00 대,3000,240,None,,None,None
4317,서울 동대문구 제기동,338.06,43 개,개,X 대,7천,600,없음,2억6천,None,None
4318,서울 동작구 00동,194.19,34 개,25 개,00 대,4000,490,None,23000,None,None
4319,서울 동대문구 1-1,.,30 개,30 개,None,6천,350,무,1억,None,None
4320,서울 강서구 00동,310.5,36 개,36 개,00 대,6000,400,None,8000,None,None
4321,서울 관악구 00동,270,33 개,개,00 대,6000,430,None,21000,None,None
4322,서울 마포구 00동,293.92,None,None,00 대,3000,340,None,17000,None,None
4323,서울 강동구 00동,.,60 개,개,1 대,5000,460,60,현금6억,None,None
4324,서울 영등포구  신길동,None,38 개,개,1 대,4천,250,5,권리금1천,None,None
4325,서울 강남구 삼성동,책임중개,40 개,18 개,1 대,4천,290,30,합1,None,None
4326,서울 영등포구 00동,.,56 개,45 개,00 대,4000,420,None,23000,None,None
4327,서울 동작구  노량진동,340,40 개,4 개,1 대,7천,320,None,권리금4500,None,None
4328,서울 동대문구 00동,480,27 개,27 개,00 대,10000,300,None,26000,None,None
4329,서울 강남구 도곡역,300,30 개,29 개,1 대,3500,290,20,합9천,None,None
4330,서울 강남구 00동,300,55 개,8 개,00 대,,600,None,24000,None,None
4331,서울 종로구  종로동,100,30개� 개,개,00 대,6천,590,30,합3.3억,None,None
4332,서울 관악구 00동,450,40 개,4 개,00 대,5천,500,95,17000,None,None
4333,서울 동대문구 동대문역,100,33 개,31 개,1 대,3500,350,20,합1,None,None
4334,서울 노원구 00동,300,50 개,50 개,00 대,,300,200,1억5천,None,None
4335,서울 관악구 신림동,100,개,개,1 대,4천,300,20,합1억7천,None,None
4336,서울 동작구 노량진동,450,45 개,20 개,00 대,3000,250,None,6천만,1호선 노량진역,None
4337,서울 강남구 역삼동,470,개,개,00 대,4000,300만,None,1억8천만,9호선,None
4338,서울 종로구 00동,430,40 개,25 개,00 대,,220,None,합,None,None
4339,서울 종로구 00동,200평,29 개,개,3 대,8000,500,없음,1억7천,None,None
4340,서울 강남구 남부순환로,410,16 개,16 개,불가 대,6000,440,없음,2억5천,None,None
4341,서울 관악구 남부순환로,172,개,개,불가 대,3000,400,없음,1억8천,None,None
4342,서울 강동구 양재대로,260,36 개,22 개,불가 대,5000,300,50,1억3500,None,None
4343,서울 종로구 창경궁로,201,40 개,32 개,불가 대,9000,638,66,2억2천,None,None
4344,서울 동작구 노량진동,300,35 개,35 개,불가 대,7000,660,없음,1억7천,None,None
